Timestamp, pH Value
2024-11-17 19:17:44, pH:7.78
2024-11-17 19:17:45, pH:7.78
2024-11-17 19:17:46, pH:7.79
2024-11-17 19:17:46, pH:7.78
2024-11-17 19:17:47, pH:7.78
2024-11-17 19:17:48, pH:7.78
2024-11-17 19:17:49, pH:7.78
2024-11-17 19:17:50, pH:7.78
2024-11-17 19:17:51, pH:7.78
2024-11-17 19:17:52, pH:7.78
2024-11-17 19:17:53, pH:7.78
2024-11-17 19:17:54, pH:7.77
2024-11-17 19:17:55, pH:7.77
2024-11-17 19:17:55, pH:7.78
2024-11-17 19:17:56, pH:7.78
2024-11-17 19:17:57, pH:7.78
2024-11-17 19:17:58, pH:7.77
2024-11-17 19:17:59, pH:7.78
2024-11-17 19:18:00, pH:7.77
2024-11-17 19:18:01, pH:7.78
2024-11-17 19:18:02, pH:7.77
2024-11-17 19:18:03, pH:7.77
2024-11-17 19:18:04, pH:7.78
2024-11-17 19:18:04, pH:7.77
2024-11-17 19:18:05, pH:7.78
2024-11-17 19:18:06, pH:7.78
2024-11-17 19:18:07, pH:7.77
2024-11-17 19:18:08, pH:7.78
2024-11-17 19:18:09, pH:7.78
2024-11-17 19:18:10, pH:7.78
2024-11-17 19:18:11, pH:7.78
2024-11-17 19:18:12, pH:7.77
2024-11-17 19:18:13, pH:7.78
2024-11-17 19:18:13, pH:7.78
2024-11-17 19:18:14, pH:7.77
2024-11-17 19:18:15, pH:7.78
2024-11-17 19:18:16, pH:7.77
2024-11-17 19:18:17, pH:7.77
2024-11-17 19:18:18, pH:7.77
2024-11-17 19:18:19, pH:7.78
2024-11-17 19:18:20, pH:7.78
2024-11-17 19:18:21, pH:7.78
2024-11-17 19:18:22, pH:7.77
2024-11-17 19:18:22, pH:7.78
2024-11-17 19:18:23, pH:7.78
2024-11-17 19:18:24, pH:7.78
2024-11-17 19:18:25, pH:7.77
2024-11-17 19:18:26, pH:7.77
2024-11-17 19:18:27, pH:7.78
2024-11-17 19:18:28, pH:7.78
2024-11-17 19:18:29, pH:7.77
2024-11-17 19:18:30, pH:7.78
2024-11-17 19:18:31, pH:7.77
2024-11-17 19:18:31, pH:7.77
2024-11-17 19:18:32, pH:7.78
2024-11-17 19:18:33, pH:7.77
2024-11-17 19:18:34, pH:7.77
2024-11-17 19:18:35, pH:7.76
2024-11-17 19:18:36, pH:7.77
2024-11-17 19:18:37, pH:7.78
2024-11-17 19:18:38, pH:7.77
2024-11-17 19:18:39, pH:7.77
2024-11-17 19:18:40, pH:7.77
2024-11-17 19:18:41, pH:7.77
2024-11-17 19:18:41, pH:7.77
2024-11-17 19:18:42, pH:7.78
2024-11-17 19:18:43, pH:7.77
2024-11-17 19:18:44, pH:7.76
2024-11-17 19:18:45, pH:7.77
2024-11-17 19:18:46, pH:7.78
2024-11-17 19:18:47, pH:7.77
2024-11-17 19:18:48, pH:7.77
2024-11-17 19:18:49, pH:7.78
2024-11-17 19:18:50, pH:7.77
2024-11-17 19:18:50, pH:7.77
2024-11-17 19:18:51, pH:7.78
2024-11-17 19:18:52, pH:7.78
2024-11-17 19:18:53, pH:7.78
2024-11-17 19:18:54, pH:7.78
2024-11-17 19:18:55, pH:7.77
2024-11-17 19:18:56, pH:7.77
2024-11-17 19:18:57, pH:7.78
2024-11-17 19:18:58, pH:7.79
2024-11-17 19:18:59, pH:7.77
2024-11-17 19:18:59, pH:7.78
2024-11-17 19:19:00, pH:7.77
2024-11-17 19:19:01, pH:7.78
2024-11-17 19:19:02, pH:7.78
2024-11-17 19:19:03, pH:7.77
2024-11-17 19:19:04, pH:7.77
2024-11-17 19:19:05, pH:7.78
2024-11-17 19:19:06, pH:7.78
2024-11-17 19:19:07, pH:7.78
2024-11-17 19:19:08, pH:7.77
2024-11-17 19:19:08, pH:7.78
2024-11-17 19:19:09, pH:7.77
2024-11-17 19:19:10, pH:7.77
2024-11-17 19:19:11, pH:7.78
2024-11-17 19:19:12, pH:7.77
2024-11-17 19:19:13, pH:7.77
2024-11-17 19:19:14, pH:7.78
2024-11-17 19:19:15, pH:7.77
2024-11-17 19:19:16, pH:7.77
2024-11-17 19:19:17, pH:7.78
2024-11-17 19:19:17, pH:7.77
2024-11-17 19:19:18, pH:7.78
2024-11-17 19:19:19, pH:7.77
2024-11-17 19:19:20, pH:7.78
2024-11-17 19:19:21, pH:7.78
2024-11-17 19:19:22, pH:7.78
2024-11-17 19:19:23, pH:7.78
2024-11-17 19:19:24, pH:7.77
2024-11-17 19:19:25, pH:7.78
2024-11-17 19:19:26, pH:7.78
2024-11-17 19:19:26, pH:7.78
2024-11-17 19:19:27, pH:7.78
2024-11-17 19:19:28, pH:7.78
2024-11-17 19:19:29, pH:7.77
2024-11-17 19:19:30, pH:7.78
2024-11-17 19:19:31, pH:7.78
2024-11-17 19:19:32, pH:7.78
2024-11-17 19:19:33, pH:7.78
2024-11-17 19:19:34, pH:7.78
2024-11-17 19:19:35, pH:7.77
2024-11-17 19:19:35, pH:7.78
2024-11-17 19:19:36, pH:7.78
2024-11-17 19:19:37, pH:7.78
2024-11-17 19:19:38, pH:7.78
2024-11-17 19:19:39, pH:7.78
2024-11-17 19:19:40, pH:7.77
2024-11-17 19:19:41, pH:7.78
2024-11-17 19:19:42, pH:7.77
2024-11-17 19:19:43, pH:7.78
2024-11-17 19:19:44, pH:7.78
2024-11-17 19:19:45, pH:7.78
2024-11-17 19:19:45, pH:7.78
2024-11-17 19:19:46, pH:7.78
2024-11-17 19:19:47, pH:7.78
2024-11-17 19:19:48, pH:7.78
2024-11-17 19:19:49, pH:7.78
2024-11-17 19:19:50, pH:7.78
2024-11-17 19:19:51, pH:7.78
2024-11-17 19:19:52, pH:7.78
2024-11-17 19:19:53, pH:7.78
2024-11-17 19:19:54, pH:7.78
2024-11-17 19:19:54, pH:7.78
2024-11-17 19:19:55, pH:7.79
2024-11-17 19:19:56, pH:7.78
2024-11-17 19:19:57, pH:7.79
2024-11-17 19:19:58, pH:7.79
2024-11-17 19:19:59, pH:7.78
2024-11-17 19:20:00, pH:7.78
2024-11-17 19:20:01, pH:7.78
2024-11-17 19:20:02, pH:7.78
2024-11-17 19:20:03, pH:7.78
2024-11-17 19:20:03, pH:7.78
2024-11-17 19:20:04, pH:7.78
2024-11-17 19:20:05, pH:7.78
2024-11-17 19:20:06, pH:7.78
2024-11-17 19:20:07, pH:7.79
2024-11-17 19:20:08, pH:7.78
2024-11-17 19:20:09, pH:7.78
2024-11-17 19:20:10, pH:7.78
2024-11-17 19:20:11, pH:7.79
2024-11-17 19:20:12, pH:7.78
2024-11-17 19:20:12, pH:7.78
2024-11-17 19:20:13, pH:7.78
2024-11-17 19:20:14, pH:7.79
2024-11-17 19:20:15, pH:7.78
2024-11-17 19:20:16, pH:7.78
2024-11-17 19:20:17, pH:7.78
2024-11-17 19:20:18, pH:7.78
2024-11-17 19:20:19, pH:7.78
2024-11-17 19:20:20, pH:7.79
2024-11-17 19:20:21, pH:7.79
2024-11-17 19:20:21, pH:7.78
2024-11-17 19:20:22, pH:7.79
2024-11-17 19:20:23, pH:7.78
2024-11-17 19:20:24, pH:7.78
2024-11-17 19:20:25, pH:7.78
2024-11-17 19:20:26, pH:7.78
2024-11-17 19:20:27, pH:7.79
2024-11-17 19:20:28, pH:7.79
2024-11-17 19:20:29, pH:7.79
2024-11-17 19:20:30, pH:7.79
2024-11-17 19:20:30, pH:7.80
2024-11-17 19:20:31, pH:7.78
2024-11-17 19:20:32, pH:7.78
2024-11-17 19:20:33, pH:7.79
2024-11-17 19:20:34, pH:7.79
2024-11-17 19:20:35, pH:7.79
2024-11-17 19:20:36, pH:7.80
2024-11-17 19:20:37, pH:7.80
2024-11-17 19:20:38, pH:7.79
2024-11-17 19:20:39, pH:7.78
2024-11-17 19:20:40, pH:7.79
2024-11-17 19:20:40, pH:7.79
2024-11-17 19:20:41, pH:7.79
2024-11-17 19:20:42, pH:7.79
2024-11-17 19:20:43, pH:7.79
2024-11-17 19:20:44, pH:7.80
2024-11-17 19:20:45, pH:7.79
2024-11-17 19:20:46, pH:7.79
2024-11-17 19:20:47, pH:7.78
2024-11-17 19:20:48, pH:7.79
2024-11-17 19:20:49, pH:7.79
2024-11-17 19:20:49, pH:7.79
2024-11-17 19:20:50, pH:7.79
2024-11-17 19:20:51, pH:7.79
2024-11-17 19:20:52, pH:7.79
2024-11-17 19:20:53, pH:7.80
2024-11-17 19:20:54, pH:7.80
2024-11-17 19:20:55, pH:7.80
2024-11-17 19:20:56, pH:7.79
2024-11-17 19:20:57, pH:7.79
2024-11-17 19:20:58, pH:7.80
2024-11-17 19:20:58, pH:7.79
2024-11-17 19:20:59, pH:7.80
2024-11-17 19:21:00, pH:7.79
2024-11-17 19:21:01, pH:7.79
2024-11-17 19:21:02, pH:7.79
2024-11-17 19:21:03, pH:7.78
2024-11-17 19:21:04, pH:7.78
2024-11-17 19:21:05, pH:7.79
2024-11-17 19:21:06, pH:7.79
2024-11-17 19:21:07, pH:7.79
2024-11-17 19:21:07, pH:7.79
2024-11-17 19:21:08, pH:7.79
2024-11-17 19:21:09, pH:7.80
2024-11-17 19:21:10, pH:7.79
2024-11-17 19:21:11, pH:7.80
2024-11-17 19:21:12, pH:7.80
2024-11-17 19:21:13, pH:7.79
2024-11-17 19:21:14, pH:7.80
2024-11-17 19:21:15, pH:7.80
2024-11-17 19:21:16, pH:7.80
2024-11-17 19:21:16, pH:7.79
2024-11-17 19:21:17, pH:7.80
2024-11-17 19:21:18, pH:7.80
2024-11-17 19:21:19, pH:7.80
2024-11-17 19:21:20, pH:7.79
2024-11-17 19:21:21, pH:7.80
2024-11-17 19:21:22, pH:7.79
2024-11-17 19:21:23, pH:7.80
2024-11-17 19:21:24, pH:7.80
2024-11-17 19:21:25, pH:7.80
2024-11-17 19:21:25, pH:7.79
2024-11-17 19:21:26, pH:7.79
2024-11-17 19:21:27, pH:7.79
2024-11-17 19:21:28, pH:7.80
2024-11-17 19:21:29, pH:7.80
2024-11-17 19:21:30, pH:7.81
2024-11-17 19:21:31, pH:7.80
2024-11-17 19:21:32, pH:7.80
2024-11-17 19:21:33, pH:7.79
2024-11-17 19:21:34, pH:7.80
2024-11-17 19:21:35, pH:7.80
2024-11-17 19:21:35, pH:7.80
2024-11-17 19:21:36, pH:7.80
2024-11-17 19:21:37, pH:7.80
2024-11-17 19:21:38, pH:7.80
2024-11-17 19:21:39, pH:7.80
2024-11-17 19:21:40, pH:7.79
2024-11-17 19:21:41, pH:7.80
2024-11-17 19:21:42, pH:7.80
2024-11-17 19:21:43, pH:7.80
2024-11-17 19:21:44, pH:7.80
2024-11-17 19:21:44, pH:7.80
2024-11-17 19:21:45, pH:7.81
2024-11-17 19:21:46, pH:7.81
2024-11-17 19:21:47, pH:7.80
2024-11-17 19:21:48, pH:7.81
2024-11-17 19:21:49, pH:7.81
2024-11-17 19:21:50, pH:7.80
2024-11-17 19:21:51, pH:7.80
2024-11-17 19:21:52, pH:7.80
2024-11-17 19:21:53, pH:7.80
2024-11-17 19:21:53, pH:7.81
2024-11-17 19:21:54, pH:7.80
2024-11-17 19:21:55, pH:7.81
2024-11-17 19:21:56, pH:7.80
2024-11-17 19:21:57, pH:7.80
2024-11-17 19:21:58, pH:7.81
2024-11-17 19:21:59, pH:7.80
2024-11-17 19:22:00, pH:7.81
2024-11-17 19:22:01, pH:7.80
2024-11-17 19:22:02, pH:7.81
2024-11-17 19:22:02, pH:7.80
2024-11-17 19:22:03, pH:7.81
2024-11-17 19:22:04, pH:7.80
2024-11-17 19:22:05, pH:7.81
2024-11-17 19:22:06, pH:7.81
2024-11-17 19:22:07, pH:7.80
2024-11-17 19:22:08, pH:7.82
2024-11-17 19:22:09, pH:7.81
2024-11-17 19:22:10, pH:7.81
2024-11-17 19:22:11, pH:7.81
2024-11-17 19:22:11, pH:7.81
2024-11-17 19:22:12, pH:7.81
2024-11-17 19:22:13, pH:7.81
2024-11-17 19:22:14, pH:7.81
2024-11-17 19:22:15, pH:7.81
2024-11-17 19:22:16, pH:7.81
2024-11-17 19:22:17, pH:7.81
2024-11-17 19:22:18, pH:7.82
2024-11-17 19:22:19, pH:7.81
2024-11-17 19:22:20, pH:7.82
2024-11-17 19:22:20, pH:7.81
2024-11-17 19:22:21, pH:7.81
2024-11-17 19:22:22, pH:7.82
2024-11-17 19:22:23, pH:7.81
2024-11-17 19:22:24, pH:7.82
2024-11-17 19:22:25, pH:7.82
2024-11-17 19:22:26, pH:7.82
2024-11-17 19:22:27, pH:7.81
2024-11-17 19:22:28, pH:7.83
2024-11-17 19:22:29, pH:7.82
2024-11-17 19:22:30, pH:7.81
2024-11-17 19:22:30, pH:7.82
2024-11-17 19:22:31, pH:7.83
2024-11-17 19:22:32, pH:7.83
2024-11-17 19:22:33, pH:7.82
2024-11-17 19:22:34, pH:7.82
2024-11-17 19:22:35, pH:7.82
2024-11-17 19:22:36, pH:7.82
2024-11-17 19:22:37, pH:7.82
2024-11-17 19:22:38, pH:7.82
2024-11-17 19:22:39, pH:7.82
2024-11-17 19:22:39, pH:7.82
2024-11-17 19:22:40, pH:7.82
2024-11-17 19:22:41, pH:7.83
2024-11-17 19:22:42, pH:7.83
2024-11-17 19:22:43, pH:7.82
Timestamp, pH Value
2024-11-17 19:25:12, Ready
2024-11-17 19:25:12, pH:7.82
2024-11-17 19:25:13, pH:7.83
2024-11-17 19:25:14, pH:7.83
2024-11-17 19:25:15, pH:7.82
2024-11-17 19:25:16, pH:7.82
2024-11-17 19:25:17, pH:7.83
2024-11-17 19:25:18, pH:7.83
2024-11-17 19:25:19, pH:7.82
2024-11-17 19:25:19, pH:7.82
2024-11-17 19:25:20, pH:7.82
2024-11-17 19:25:21, pH:7.82
2024-11-17 19:25:22, pH:7.83
2024-11-17 19:25:23, pH:7.83
2024-11-17 19:25:24, pH:7.82
2024-11-17 19:25:25, pH:7.82
2024-11-17 19:25:26, pH:7.82
2024-11-17 19:25:27, pH:7.82
2024-11-17 19:25:28, pH:7.82
2024-11-17 19:25:28, pH:7.82
2024-11-17 19:25:29, pH:7.82
2024-11-17 19:25:30, pH:7.82
2024-11-17 19:25:31, pH:7.82
2024-11-17 19:25:32, pH:7.82
2024-11-17 19:25:33, pH:7.82
2024-11-17 19:25:34, pH:7.82
2024-11-17 19:25:35, pH:7.82
2024-11-17 19:25:36, pH:7.82
2024-11-17 19:25:37, pH:7.82
2024-11-17 19:25:37, pH:7.82
2024-11-17 19:25:38, pH:7.82
2024-11-17 19:25:39, pH:7.82
2024-11-17 19:25:40, pH:7.83
2024-11-17 19:25:41, pH:7.82
2024-11-17 19:25:42, pH:7.81
2024-11-17 19:25:43, pH:7.82
2024-11-17 19:25:44, pH:7.82
2024-11-17 19:25:45, pH:7.82
2024-11-17 19:25:46, pH:7.82
2024-11-17 19:25:46, pH:7.83
2024-11-17 19:25:47, pH:7.82
2024-11-17 19:25:48, pH:7.82
2024-11-17 19:25:49, pH:7.82
2024-11-17 19:25:50, pH:7.82
2024-11-17 19:25:51, pH:7.82
2024-11-17 19:25:52, pH:7.82
2024-11-17 19:25:53, pH:7.81
2024-11-17 19:25:54, pH:7.82
2024-11-17 19:25:55, pH:7.82
2024-11-17 19:25:55, pH:7.81
2024-11-17 19:25:56, pH:7.81
2024-11-17 19:25:57, pH:7.81
2024-11-17 19:25:58, pH:7.82
2024-11-17 19:25:59, pH:7.81
2024-11-17 19:26:00, pH:7.82
2024-11-17 19:26:01, pH:7.83
2024-11-17 19:26:02, pH:7.81
2024-11-17 19:26:03, pH:7.81
2024-11-17 19:26:04, pH:7.82
